,usage_date,percentage,total_usage_7_7_ccf,total_usage_7_7_therm,type,CREATED_DATETIME
960,2017-11-17,99.9,47657.7,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
961,2017-11-17,99.85,2992.6,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
962,2017-11-17,99.9,164491.74,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
963,2017-11-18,99.9,197921.18,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
964,2017-11-18,99.9,47111.62,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
965,2017-11-18,100.0,1732.62,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
966,2017-11-19,99.9,49406.42,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
967,2017-11-19,99.9,1743.66,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
968,2017-11-19,99.9,245629.04,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
969,2017-11-20,99.9,222557.32,,RESIDENTIAL,2022-09-15 00:11:30.797
970,2017-11-20,99.85,3538.02,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
971,2017-11-20,99.9,47988.91,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
972,2017-11-21,99.9,42425.18,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
973,2017-11-21,100.0,3137.88,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
974,2017-11-21,99.9,168283.2,,RESIDENTIAL,2022-09-15 00:11:30.797
975,2017-11-22,99.9,173342.26,,RESIDENTIAL,2022-09-15 00:11:30.797
976,2017-11-22,99.9,2404.88,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
977,2017-11-22,99.9,42244.21,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
978,2017-11-23,99.9,28026.29,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
979,2017-11-23,99.9,598.22,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
980,2017-11-23,99.9,205281.62,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
981,2017-11-24,99.9,150613.56,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
982,2017-11-24,100.0,1204.96,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
983,2017-11-24,99.95,40635.05,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
984,2017-11-25,99.75,1683.04,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
985,2017-11-25,99.95,41464.99,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
986,2017-11-25,99.9,160705.08,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
987,2017-11-26,99.9,184175.78,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
988,2017-11-26,99.9,42557.11,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
989,2017-11-26,99.95,1914.48,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
990,2017-11-27,99.95,50205.79,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
991,2017-11-27,99.85,3645.14,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
992,2017-11-27,99.9,236672.32,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
993,2017-11-28,99.9,235581.31,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
994,2017-11-28,100.0,4022.14,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
995,2017-11-28,99.9,49626.73,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
996,2017-11-29,100.0,3603.7,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
997,2017-11-29,99.9,49767.34,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
998,2017-11-29,99.9,227449.65,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
999,2017-11-30,99.9,260406.41,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1000,2017-11-30,99.85,3437.24,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1001,2017-11-30,99.9,52270.1,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1002,2017-12-01,100.0,52193.61,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1003,2017-12-01,100.0,3021.44,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1004,2017-12-01,99.9,205142.83,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1005,2017-12-02,99.9,208769.54,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1006,2017-12-02,99.9,47159.12,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1007,2017-12-02,99.9,1345.72,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1008,2017-12-03,99.95,48066.35,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1009,2017-12-03,100.0,1699.06,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1010,2017-12-03,99.9,246814.62,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1011,2017-12-04,99.9,348111.29,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1012,2017-12-04,99.9,58765.57,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1013,2017-12-04,100.0,4231.58,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1014,2017-12-05,100.0,4654.42,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1015,2017-12-05,99.9,63376.68,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1016,2017-12-05,99.9,414887.96,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1017,2017-12-06,99.9,325449.57,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1018,2017-12-06,100.0,4811.22,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1019,2017-12-06,99.9,59158.36,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1020,2017-12-07,99.9,55229.78,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1021,2017-12-07,100.0,3757.98,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1022,2017-12-07,99.9,265334.44,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1023,2017-12-08,99.9,260444.68,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1024,2017-12-08,99.95,55440.94,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1025,2017-12-08,100.0,3368.24,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1026,2017-12-09,100.0,1842.02,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1027,2017-12-09,99.9,50889.3,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1028,2017-12-09,99.9,271154.99,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1029,2017-12-10,99.9,267359.15,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1030,2017-12-10,100.0,1616.88,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1031,2017-12-10,99.9,48570.52,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1032,2017-12-11,99.95,54454.8,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1033,2017-12-11,100.0,3728.0,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1034,2017-12-11,99.9,269565.73,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1035,2017-12-12,99.9,298294.66,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1036,2017-12-12,100.0,4327.78,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1037,2017-12-12,99.9,55919.41,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1038,2017-12-13,99.9,4431.16,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1039,2017-12-13,99.9,58038.93,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1040,2017-12-13,99.9,306165.19,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1041,2017-12-14,99.9,285576.65,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1042,2017-12-14,100.0,4317.0,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1043,2017-12-14,99.95,57529.54,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1044,2017-12-15,100.0,3608.38,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1045,2017-12-15,99.95,54562.66,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1046,2017-12-15,99.9,259911.14,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1047,2017-12-16,99.9,371023.55,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1048,2017-12-16,99.9,55161.99,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1049,2017-12-16,100.0,2496.4,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1050,2017-12-17,100.0,2458.2,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1051,2017-12-17,99.9,58094.17,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1052,2017-12-17,99.9,401698.4,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1053,2017-12-18,99.9,412592.84,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1054,2017-12-18,99.9,64233.98,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1055,2017-12-18,100.0,4825.26,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1056,2017-12-19,99.9,64773.28,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1057,2017-12-19,100.0,4697.8,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1058,2017-12-19,99.9,409605.41,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1059,2017-12-20,99.9,447125.96,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1060,2017-12-20,100.0,5130.4,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1061,2017-12-20,99.9,67699.76,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1062,2017-12-21,99.9,78252.9,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1063,2017-12-21,100.0,4941.18,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1064,2017-12-21,99.9,592280.43,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1065,2017-12-22,99.9,565801.45,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1066,2017-12-22,99.95,76032.76,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1067,2017-12-22,100.0,3735.8,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1068,2017-12-23,99.95,63475.51,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1069,2017-12-23,100.0,2314.18,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1070,2017-12-23,99.9,512023.97,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1071,2017-12-24,99.9,417847.25,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1072,2017-12-24,100.0,1592.66,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1073,2017-12-24,99.95,52081.94,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1074,2017-12-25,99.85,49305.15,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1075,2017-12-25,100.0,1932.6,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1076,2017-12-25,99.9,513846.58,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1077,2017-12-26,99.9,455795.92,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1078,2017-12-26,99.85,64910.33,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1079,2017-12-26,99.9,3638.14,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1080,2017-12-27,99.95,3889.26,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1081,2017-12-27,99.9,59436.04,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1082,2017-12-27,99.9,342795.23,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1083,2017-12-28,99.9,300431.68,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1084,2017-12-28,100.0,3405.72,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1085,2017-12-28,99.9,56786.11,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1086,2017-12-29,99.9,56906.96,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1087,2017-12-29,100.0,2929.78,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1088,2017-12-29,99.9,289787.26,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1089,2017-12-30,99.9,317911.33,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1090,2017-12-30,99.9,54817.44,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1091,2017-12-30,100.0,1833.26,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1092,2018-01-01,99.9,339152.24,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1093,2018-01-01,100.0,1608.2,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1094,2018-01-01,99.8,47885.78,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1095,2018-01-02,99.85,51436.19,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1096,2018-01-02,100.0,3464.24,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1097,2018-01-02,99.9,261427.31,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1098,2018-01-03,99.9,318755.03,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1099,2018-01-03,99.85,53988.82,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1100,2018-01-03,99.85,4462.14,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1101,2018-01-04,99.9,52506.84,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1102,2018-01-04,100.0,4056.82,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1103,2018-01-04,99.9,261468.75,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1104,2018-01-05,99.9,221550.06,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1105,2018-01-05,99.8,3592.18,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1106,2018-01-05,99.9,50900.67,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1107,2018-01-06,99.9,47808.98,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1108,2018-01-06,100.0,1827.04,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1109,2018-01-06,99.9,230180.06,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1110,2018-01-07,99.9,244008.32,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1111,2018-01-07,99.9,46110.29,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1112,2018-01-07,100.0,1904.12,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1113,2018-01-08,99.9,3894.22,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1114,2018-01-08,99.85,49897.11,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1115,2018-01-08,99.9,257111.91,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1116,2018-01-09,99.9,406294.29,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1117,2018-01-09,99.95,60263.39,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1118,2018-01-09,100.0,4829.74,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1119,2018-01-10,100.0,4562.2,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1120,2018-01-10,99.95,61198.58,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1121,2018-01-10,99.9,411775.04,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1122,2018-01-11,99.9,323453.6,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1123,2018-01-11,99.65,4312.52,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1124,2018-01-11,99.95,57482.46,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1125,2018-01-12,99.9,54029.91,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1126,2018-01-12,99.75,3533.1,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1127,2018-01-12,99.95,258930.61,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1128,2018-01-13,100.0,248647.09,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1129,2018-01-13,100.0,1586.76,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1130,2018-01-13,99.9,48495.72,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1131,2018-01-14,99.95,49260.0,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1132,2018-01-14,100.0,2082.2,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1133,2018-01-14,99.95,270559.73,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1134,2018-01-15,99.95,280816.16,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1135,2018-01-15,100.0,4070.7,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1136,2018-01-15,99.9,51618.44,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1137,2018-01-16,100.0,4273.2,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1138,2018-01-16,99.95,53247.5,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1139,2018-01-16,99.95,285135.73,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1140,2018-01-17,100.0,245565.79,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1141,2018-01-17,100.0,4050.9,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1142,2018-01-17,99.9,50634.79,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1143,2018-01-18,100.0,4116.68,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1144,2018-01-18,99.9,51088.81,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1145,2018-01-18,100.0,240704.69,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1146,2018-01-19,100.0,293124.32,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1147,2018-01-19,100.0,3741.18,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1148,2018-01-19,99.95,56211.08,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1149,2018-01-20,100.0,2339.14,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1150,2018-01-20,100.0,63137.16,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1151,2018-01-20,100.0,473929.42,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1152,2018-01-21,100.0,562779.03,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1153,2018-01-21,100.0,2552.94,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1154,2018-01-21,99.95,65952.3,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1155,2018-01-22,100.0,5513.76,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1156,2018-01-22,99.95,71059.19,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1157,2018-01-22,100.0,486902.67,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1158,2018-01-23,100.0,406306.12,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1159,2018-01-23,100.0,5298.46,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1160,2018-01-23,99.9,63877.79,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1161,2018-01-24,100.0,5308.48,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1162,2018-01-24,99.95,62942.04,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1163,2018-01-24,100.0,390857.84,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1164,2018-01-25,100.0,483398.56,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1165,2018-01-25,99.9,68647.92,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1166,2018-01-25,100.0,5546.56,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1167,2018-01-26,99.9,68124.17,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1168,2018-01-26,100.0,4649.02,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1169,2018-01-26,100.0,444951.25,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1170,2018-01-27,100.0,381283.9,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1171,2018-01-27,99.95,56562.55,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1172,2018-01-27,100.0,2298.3,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1173,2018-01-28,99.95,47826.49,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1174,2018-01-28,100.0,2197.66,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1175,2018-01-28,100.0,261476.73,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1176,2018-01-29,100.0,215156.82,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1177,2018-01-29,100.0,3887.74,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1178,2018-01-29,99.95,47698.26,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1179,2018-01-30,100.0,4177.58,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1180,2018-01-30,100.0,52171.54,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1181,2018-01-30,100.0,276023.96,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1182,2018-01-31,100.0,256653.47,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1183,2018-01-31,99.9,52408.1,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1184,2018-01-31,100.0,4397.28,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1185,2018-02-01,100.0,4451.08,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1186,2018-02-01,100.0,51098.24,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1187,2018-02-01,100.0,235065.65,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1188,2018-02-02,100.0,212136.34,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1189,2018-02-02,99.95,51608.87,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1190,2018-02-02,100.0,3559.94,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1191,2018-02-03,100.0,2004.18,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1192,2018-02-03,99.95,46296.88,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1193,2018-02-03,100.0,225361.72,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1194,2018-02-04,100.0,232556.0,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1195,2018-02-04,99.9,43088.2,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1196,2018-02-04,100.0,1950.4,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1197,2018-02-05,99.95,47323.96,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1198,2018-02-05,100.0,4238.98,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1199,2018-02-05,100.0,209251.44,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1200,2018-02-06,100.0,214871.36,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1201,2018-02-06,99.95,47727.31,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1202,2018-02-06,100.0,4144.8,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1203,2018-02-07,99.9,49044.01,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1204,2018-02-07,100.0,4161.46,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1205,2018-02-07,99.95,222211.7,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1206,2018-02-08,100.0,211774.17,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1207,2018-02-08,100.0,4115.78,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1208,2018-02-08,99.95,48701.26,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1209,2018-02-09,100.0,3370.64,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1210,2018-02-09,99.95,48554.96,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1211,2018-02-09,100.0,201458.45,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1212,2018-02-10,100.0,283974.5,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1213,2018-02-10,99.95,49684.83,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1214,2018-02-10,100.0,1731.2,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1215,2018-02-11,99.95,45876.32,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1216,2018-02-11,100.0,1720.72,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1217,2018-02-11,100.0,270823.41,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1218,2018-02-12,100.0,370581.29,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1219,2018-02-12,99.9,56990.98,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1220,2018-02-12,100.0,5123.88,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1221,2018-02-13,99.9,57331.22,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1222,2018-02-13,100.0,4998.42,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1223,2018-02-13,100.0,353135.79,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1224,2018-02-14,100.0,311424.09,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1225,2018-02-14,99.95,55122.31,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1226,2018-02-14,100.0,4970.6,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1227,2018-02-15,100.0,4722.66,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1228,2018-02-15,99.9,52120.05,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1229,2018-02-15,100.0,275443.57,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1230,2018-02-16,100.0,319870.35,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1231,2018-02-16,99.95,55381.81,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1232,2018-02-16,100.0,3977.84,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1233,2018-02-17,100.0,1749.86,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1234,2018-02-17,100.0,51157.11,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1235,2018-02-17,100.0,306406.32,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1236,2018-02-18,100.0,322264.71,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1237,2018-02-18,100.0,49591.96,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1238,2018-02-18,100.0,1935.58,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1239,2018-02-19,100.0,5291.78,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
1240,2018-02-19,99.9,70981.41,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1241,2018-02-19,100.0,601020.45,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1242,2018-02-20,100.0,624525.59,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
1243,2018-02-20,100.0,78499.86,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
1244,2018-02-20,99.9,6281.72,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
